# # xx, g_mean, g_median, r_mean, r_median
2.928627, 83.230197, 74.737987, 339.565668, 291.784385
8.785881, 24.033990, 22.038051, 86.471221, 78.482877
14.643134, 9.792129, 9.444977, 34.175459, 32.812587
20.500388, 5.143871, 5.095724, 17.684894, 17.418172
26.357642, 3.159626, 3.168063, 10.578898, 10.529829
32.214896, 2.059101, 2.057796, 6.793528, 6.771665
38.072150, 1.414765, 1.424593, 4.658714, 4.699067
43.929403, 1.017327, 1.044733, 3.373577, 3.484364
49.786657, 0.799730, 0.808759, 2.610230, 2.705568
55.643911, 0.631270, 0.643840, 2.092423, 2.197482
61.501165, 0.510503, 0.573849, 1.589949, 1.851902
67.358419, 0.417919, 0.481695, 1.305301, 1.570486
73.215672, 0.392772, 0.414486, 1.188416, 1.332355
79.072926, 0.361426, 0.362401, 1.102083, 1.173039
84.930180, 0.282368, 0.338558, 0.984424, 1.051795
90.787434, 0.220064, 0.306273, 0.884012, 0.963513
96.644688, 0.207939, 0.283710, 0.797395, 0.873265
102.501941, 0.238961, 0.253789, 0.700188, 0.802236
108.359195, 0.228690, 0.232885, 0.693040, 0.753523
114.216449, 0.197860, 0.210204, 0.656487, 0.697805
120.073703, 0.033056, 0.206707, 0.521195, 0.647847
125.930957, 0.062022, 0.190348, 0.468744, 0.603189
131.788210, 0.129377, 0.177468, 0.457015, 0.557476
137.645464, 0.133387, 0.168853, 0.444123, 0.520392
143.502718, 0.151575, 0.158397, 0.457849, 0.487679
149.359972, 0.151017, 0.153896, 0.433918, 0.463555
155.217226, 0.125188, 0.138769, 0.381863, 0.439074
161.074479, 0.140020, 0.135424, 0.390471, 0.419464
166.931733, 0.133296, 0.131492, 0.350511, 0.399065
172.788987, 0.117433, 0.121164, 0.317682, 0.388019
178.646241, 0.109595, 0.117799, 0.343864, 0.369580
184.503494, 0.022545, 0.118925, 0.311205, 0.350382
190.360748, 0.028869, 0.107553, 0.282073, 0.330564
196.218002, 0.096486, 0.100605, 0.289626, 0.311281
202.075256, 0.114511, 0.099162, 0.306716, 0.305805
207.932510, 0.109265, 0.096711, 0.296358, 0.301171
213.789763, 0.094998, 0.088243, 0.282658, 0.281736
219.647017, 0.092957, 0.087330, 0.286591, 0.284530
225.504271, 0.104289, 0.090654, 0.279016, 0.274923
231.361525, 0.097686, 0.089128, 0.260627, 0.273912
237.218779, 0.088783, 0.086842, 0.236444, 0.262862
243.076032, 0.079712, 0.085223, 0.238272, 0.249107
248.933286, 0.098187, 0.083211, 0.251102, 0.239012
254.790540, 0.099856, 0.081860, 0.251046, 0.236853
260.647794, 0.088712, 0.073413, 0.233019, 0.225891
266.505048, 0.073850, 0.067206, 0.218975, 0.220503
272.362301, 0.046554, 0.066006, 0.199896, 0.209817
278.219555, 0.025559, 0.064904, 0.185714, 0.201706
284.076809, 0.060798, 0.061923, 0.180097, 0.197115
289.934063, 0.040873, 0.054169, 0.137039, 0.188722
295.791317, 0.065658, 0.055706, 0.181038, 0.185306
301.648570, 0.066729, 0.055402, 0.192355, 0.186286
307.505824, 0.066321, 0.058170, 0.186384, 0.185538
313.363078, 0.057275, 0.051729, 0.176656, 0.178826
319.220332, 0.063658, 0.051651, 0.178243, 0.171669
325.077586, 0.057698, 0.049606, 0.163396, 0.166784
330.934839, 0.036685, 0.048455, 0.107130, 0.160685
336.792093, 0.038794, 0.043658, 0.128401, 0.158315
342.649347, 0.042814, 0.041230, 0.156751, 0.159602
348.506601, 0.035479, 0.044844, 0.169052, 0.160653
354.363854, 0.019026, 0.040486, 0.127541, 0.153775
360.221108, 0.027363, 0.038873, 0.142988, 0.147608
366.078362, 0.046849, 0.036472, 0.155589, 0.145353
371.935616, 0.050435, 0.036923, 0.157724, 0.147249
377.792870, 0.044349, 0.036786, 0.143121, 0.143222
383.650123, 0.039720, 0.034960, 0.132374, 0.136985
389.507377, 0.029983, 0.031283, 0.138046, 0.133713
395.364631, 0.029810, 0.032940, 0.149448, 0.132932
401.221885, 0.029046, 0.030895, 0.138033, 0.129743
407.079139, 0.027538, 0.027613, 0.117187, 0.123771
412.936392, 0.024270, 0.026899, 0.107485, 0.124649
418.793646, 0.016181, 0.028361, 0.097345, 0.122805
424.650900, 0.004418, 0.024233, 0.086390, 0.119245
430.508154, 0.000068, 0.026779, 0.074736, 0.114995
436.365408, 0.030478, 0.027390, 0.119035, 0.115824
442.222661, 0.033272, 0.025879, 0.128966, 0.120561
448.079915, 0.014277, 0.022947, 0.124051, 0.114611
453.937169, 0.019594, 0.025203, 0.096656, 0.106910
459.794423, 0.029875, 0.021052, 0.103454, 0.104964
465.651677, 0.036928, 0.018658, 0.109538, 0.104575
471.508930, 0.039515, 0.021319, 0.116250, 0.107752
477.366184, 0.017476, 0.017771, 0.092608, 0.104343
483.223438, -0.003597, 0.018302, 0.077106, 0.098354
489.080692, 0.015999, 0.013535, 0.088153, 0.096084
494.937946, 0.024007, 0.016996, 0.098936, 0.096286
500.795199, 0.025174, 0.017824, 0.095062, 0.093449
506.652453, 0.032929, 0.022194, 0.095960, 0.089154
512.509707, 0.024272, 0.023657, 0.095207, 0.090985
518.366961, 0.026950, 0.020406, 0.097077, 0.094090
524.224214, 0.032129, 0.021772, 0.088952, 0.094774
530.081468, 0.022447, 0.023742, 0.081984, 0.097489
535.938722, 0.012239, 0.021233, 0.068909, 0.090671
541.795976, 0.020740, 0.019145, 0.086594, 0.086748
547.653230, 0.038172, 0.024920, 0.108080, 0.093408
553.510483, 0.034419, 0.025679, 0.104253, 0.094759
559.367737, 0.023397, 0.018815, 0.086748, 0.091630
565.224991, 0.018874, 0.017143, 0.084327, 0.082392
571.082245, 0.026763, 0.021784, 0.092142, 0.082043
576.939499, 0.026327, 0.019603, 0.098185, 0.086374
582.796752, 0.031393, 0.019886, 0.099712, 0.088583
588.654006, 0.033032, 0.019420, 0.091166, 0.079006
594.511260, 0.029207, 0.016731, 0.081083, 0.080841
600.368514, 0.024694, 0.017894, 0.075190, 0.080852
606.225768, 0.009195, 0.015724, 0.062100, 0.077226
612.083021, 0.022467, 0.016237, 0.073660, 0.076741
617.940275, 0.023219, 0.017033, 0.065069, 0.073341
623.797529, 0.027177, 0.016563, 0.078218, 0.076228
629.654783, 0.023800, 0.016082, 0.087827, 0.074008
635.512037, 0.016275, 0.018752, 0.084135, 0.081053
641.369290, 0.021604, 0.020499, 0.092751, 0.074725
647.226544, 0.027779, 0.016818, 0.089191, 0.073135
653.083798, 0.016167, 0.014314, 0.064315, 0.072671
658.941052, 0.015770, 0.018165, 0.068297, 0.072422
664.798306, 0.017016, 0.017989, 0.081497, 0.076965
670.655559, 0.008918, 0.018147, 0.070517, 0.073449
676.512813, 0.001412, 0.017601, 0.052271, 0.070523
682.370067, 0.001713, 0.017866, 0.032756, 0.069704
688.227321, 0.007835, 0.017897, 0.051434, 0.068203
694.084574, -0.000866, 0.018466, 0.059390, 0.069670
699.941828, 0.031192, 0.019767, 0.067681, 0.068772
705.799082, 0.042529, 0.015729, 0.065739, 0.066576
711.656336, 0.020283, 0.018176, 0.047545, 0.065153
717.513590, 0.021781, 0.019630, 0.053516, 0.069472
723.370843, 0.025684, 0.014273, 0.075432, 0.068286
729.228097, 0.022827, 0.012292, 0.071805, 0.062600
735.085351, 0.006786, 0.016710, 0.057255, 0.065585
740.942605, 0.028304, 0.019333, 0.072515, 0.061488
746.799859, 0.023637, 0.017157, 0.074895, 0.064341
752.657112, 0.010683, 0.017461, 0.075198, 0.063459
758.514366, 0.013058, 0.020690, 0.074087, 0.063026
764.371620, 0.000696, 0.014615, 0.049236, 0.063639
770.228874, -0.003260, 0.014991, 0.041364, 0.063784
776.086128, -0.006811, 0.014970, 0.059109, 0.065041
781.943381, 0.011141, 0.015921, 0.077073, 0.064617
787.800635, 0.017633, 0.018546, 0.067522, 0.065532
793.657889, 0.017893, 0.015416, 0.057716, 0.060935
799.515143, 0.019773, 0.014780, 0.056988, 0.062157
805.372397, 0.026978, 0.016066, 0.072305, 0.060032
811.229650, 0.022983, 0.014647, 0.071049, 0.059763
817.086904, 0.013092, 0.016024, 0.057020, 0.058351
822.944158, 0.025539, 0.016016, 0.068138, 0.061138
828.801412, 0.023696, 0.014592, 0.063513, 0.055700
834.658666, 0.014428, 0.015126, 0.047557, 0.055431
840.515919, 0.015549, 0.015948, 0.061230, 0.058608
846.373173, 0.014925, 0.017278, 0.063750, 0.057102
852.230427, 0.007351, 0.016846, 0.063995, 0.060725
858.087681, 0.010474, 0.015959, 0.063323, 0.057334
863.944934, 0.016197, 0.014705, 0.060170, 0.059742
