# # xx, g_mean, g_median, r_mean, r_median
2.928627, 83.809857, 75.233453, 342.095894, 294.023064
8.785881, 23.985475, 22.018574, 86.296344, 78.428363
14.643134, 9.781890, 9.428571, 34.203887, 32.814122
20.500388, 5.125693, 5.079506, 17.648032, 17.373305
26.357642, 3.125867, 3.132237, 10.491950, 10.432125
32.214896, 2.023981, 2.027193, 6.709817, 6.687587
38.072150, 1.395726, 1.407556, 4.601508, 4.645157
43.929403, 1.004483, 1.032020, 3.340590, 3.445012
49.786657, 0.798421, 0.804689, 2.597402, 2.678990
55.643911, 0.635282, 0.645243, 2.096011, 2.192026
61.501165, 0.511778, 0.576320, 1.581360, 1.841323
67.358419, 0.420684, 0.484687, 1.300746, 1.565781
73.215672, 0.392525, 0.414252, 1.189782, 1.330509
79.072926, 0.360124, 0.361167, 1.101877, 1.165360
84.930180, 0.280838, 0.335851, 0.983071, 1.042924
90.787434, 0.218362, 0.306467, 0.880742, 0.956875
96.644688, 0.202506, 0.281007, 0.785178, 0.861114
102.501941, 0.237449, 0.252585, 0.690259, 0.793669
108.359195, 0.229380, 0.232298, 0.687976, 0.745958
114.216449, 0.197107, 0.208812, 0.653935, 0.691171
120.073703, 0.025362, 0.205329, 0.513736, 0.640538
125.930957, 0.056704, 0.189441, 0.458675, 0.594278
131.788210, 0.125543, 0.176286, 0.447460, 0.547897
137.645464, 0.131954, 0.168225, 0.439740, 0.513783
143.502718, 0.150990, 0.157530, 0.453494, 0.481394
149.359972, 0.151296, 0.154169, 0.430539, 0.458320
155.217226, 0.125322, 0.138601, 0.380928, 0.435895
161.074479, 0.139939, 0.134834, 0.386605, 0.413717
166.931733, 0.131338, 0.130184, 0.342397, 0.393068
172.788987, 0.113387, 0.118899, 0.305538, 0.380272
178.646241, 0.105454, 0.115794, 0.332507, 0.362244
184.503494, 0.017567, 0.119202, 0.302093, 0.345481
190.360748, 0.027526, 0.108635, 0.279328, 0.325772
196.218002, 0.096782, 0.101376, 0.288310, 0.307201
202.075256, 0.113359, 0.099897, 0.299765, 0.301583
207.932510, 0.107513, 0.096793, 0.290341, 0.297971
213.789763, 0.096316, 0.089041, 0.283072, 0.280911
219.647017, 0.094145, 0.088089, 0.287445, 0.283366
225.504271, 0.106040, 0.090991, 0.281069, 0.273710
231.361525, 0.099513, 0.090991, 0.262176, 0.273818
237.218779, 0.090177, 0.088484, 0.238026, 0.263794
243.076032, 0.082581, 0.086755, 0.242639, 0.250026
248.933286, 0.100956, 0.084673, 0.254719, 0.239694
254.790540, 0.101514, 0.082357, 0.251175, 0.235727
260.647794, 0.087738, 0.073194, 0.228454, 0.224030
266.505048, 0.070123, 0.069050, 0.200674, 0.220578
272.362301, 0.047125, 0.067130, 0.200492, 0.211739
278.219555, 0.026878, 0.066596, 0.188727, 0.202779
284.076809, 0.061783, 0.063673, 0.179797, 0.196852
289.934063, 0.040474, 0.054472, 0.135756, 0.188191
295.791317, 0.065762, 0.055886, 0.179453, 0.183154
301.648570, 0.066178, 0.055498, 0.189395, 0.184477
307.505824, 0.066921, 0.058583, 0.185109, 0.184377
313.363078, 0.058732, 0.053276, 0.177791, 0.179574
319.220332, 0.065398, 0.053324, 0.180258, 0.171361
325.077586, 0.061460, 0.051026, 0.170316, 0.166743
330.934839, 0.050813, 0.049753, 0.136398, 0.162105
336.792093, 0.045564, 0.044734, 0.141321, 0.158321
342.649347, 0.044608, 0.042866, 0.159237, 0.159815
348.506601, 0.035933, 0.045517, 0.169937, 0.158451
354.363854, 0.018104, 0.039931, 0.125942, 0.152349
360.221108, 0.027208, 0.038588, 0.141998, 0.145542
366.078362, 0.048723, 0.037079, 0.158120, 0.142757
371.935616, 0.052739, 0.036637, 0.162357, 0.145678
377.792870, 0.046399, 0.036980, 0.144786, 0.139733
383.650123, 0.040808, 0.035331, 0.132686, 0.133307
389.507377, 0.030783, 0.031553, 0.140189, 0.130925
395.364631, 0.030206, 0.033015, 0.151474, 0.131067
401.221885, 0.030201, 0.031018, 0.140590, 0.128982
407.079139, 0.029088, 0.028740, 0.118641, 0.124071
412.936392, 0.025459, 0.028237, 0.108275, 0.124203
418.793646, 0.020189, 0.029045, 0.101079, 0.122015
424.650900, 0.014131, 0.026095, 0.098872, 0.118873
430.508154, 0.000622, 0.028626, 0.073334, 0.115016
436.365408, 0.029799, 0.027662, 0.117553, 0.115783
442.222661, 0.032581, 0.025814, 0.127509, 0.119466
448.079915, 0.019007, 0.023400, 0.132945, 0.112905
453.937169, 0.028773, 0.026368, 0.112591, 0.106339
459.794423, 0.034396, 0.022238, 0.110008, 0.104723
465.651677, 0.038595, 0.019533, 0.111013, 0.103640
471.508930, 0.041533, 0.022647, 0.118992, 0.108220
477.366184, 0.019209, 0.019639, 0.095369, 0.105111
483.223438, -0.003872, 0.019074, 0.076503, 0.097826
489.080692, 0.016856, 0.014201, 0.089198, 0.095899
494.937946, 0.023438, 0.017603, 0.098710, 0.095850
500.795199, 0.023791, 0.017672, 0.094202, 0.093351
506.652453, 0.033377, 0.023098, 0.097908, 0.089301
512.509707, 0.026167, 0.024724, 0.099632, 0.091580
518.366961, 0.027720, 0.021196, 0.099649, 0.093472
524.224214, 0.031936, 0.021865, 0.089335, 0.094123
530.081468, 0.021074, 0.024050, 0.080496, 0.096715
535.938722, 0.013183, 0.021587, 0.071039, 0.090878
541.795976, 0.027071, 0.019544, 0.101152, 0.087358
547.653230, 0.039547, 0.025003, 0.111831, 0.093077
553.510483, 0.033596, 0.025671, 0.103723, 0.094380
559.367737, 0.023285, 0.018595, 0.087526, 0.090405
565.224991, 0.018438, 0.017372, 0.083970, 0.081008
571.082245, 0.027172, 0.022657, 0.093513, 0.082153
576.939499, 0.027155, 0.020865, 0.101740, 0.087983
582.796752, 0.032672, 0.021922, 0.102197, 0.090208
588.654006, 0.034805, 0.021118, 0.094581, 0.080606
594.511260, 0.030799, 0.018352, 0.083114, 0.082065
600.368514, 0.025042, 0.018667, 0.075763, 0.081884
606.225768, 0.010072, 0.016884, 0.064318, 0.078913
612.083021, 0.023954, 0.017880, 0.077624, 0.079460
617.940275, 0.024190, 0.017761, 0.067021, 0.075372
623.797529, 0.028342, 0.018123, 0.079275, 0.078114
629.654783, 0.024581, 0.017631, 0.089298, 0.076139
635.512037, 0.017050, 0.020443, 0.086094, 0.082403
641.369290, 0.019771, 0.021711, 0.090810, 0.075771
647.226544, 0.021821, 0.017616, 0.085996, 0.072870
653.083798, 0.018942, 0.015357, 0.069689, 0.073850
658.941052, 0.017154, 0.019646, 0.071109, 0.074827
664.798306, 0.016656, 0.019429, 0.082476, 0.078858
670.655559, 0.007424, 0.018710, 0.068958, 0.074748
676.512813, 0.000262, 0.018035, 0.052042, 0.072339
682.370067, -0.001283, 0.019282, 0.026344, 0.071749
688.227321, 0.007583, 0.019181, 0.049678, 0.069519
694.084574, -0.000397, 0.019481, 0.060219, 0.070815
699.941828, 0.033506, 0.021118, 0.070894, 0.070207
705.799082, 0.044945, 0.016762, 0.069534, 0.068827
711.656336, 0.021245, 0.019165, 0.049168, 0.067022
717.513590, 0.022920, 0.020964, 0.055821, 0.071603
723.370843, 0.027255, 0.015859, 0.078298, 0.070352
729.228097, 0.023636, 0.013469, 0.074673, 0.064495
735.085351, 0.007127, 0.017975, 0.059530, 0.068740
740.942605, 0.028280, 0.020436, 0.074348, 0.064311
746.799859, 0.023263, 0.018087, 0.076524, 0.066198
752.657112, 0.010901, 0.018790, 0.078487, 0.066699
758.514366, 0.013672, 0.021907, 0.077437, 0.065631
764.371620, 0.008486, 0.015754, 0.061193, 0.065923
770.228874, -0.000454, 0.016534, 0.047908, 0.067836
776.086128, -0.005025, 0.016912, 0.063750, 0.068062
781.943381, 0.011668, 0.017324, 0.080628, 0.068342
787.800635, 0.017957, 0.019944, 0.070480, 0.069137
793.657889, 0.018611, 0.017261, 0.061356, 0.064876
799.515143, 0.020637, 0.016543, 0.060681, 0.066669
805.372397, 0.028164, 0.017766, 0.076417, 0.064282
811.229650, 0.023639, 0.016183, 0.073418, 0.062667
817.086904, 0.013554, 0.016817, 0.059702, 0.060356
822.944158, 0.027087, 0.017467, 0.071417, 0.064039
828.801412, 0.025366, 0.015808, 0.068060, 0.059000
834.658666, 0.015680, 0.016576, 0.050925, 0.058169
840.515919, 0.017094, 0.017788, 0.064644, 0.060962
846.373173, 0.015649, 0.018725, 0.066478, 0.059416
852.230427, 0.007813, 0.018167, 0.066696, 0.062852
858.087681, 0.010573, 0.016771, 0.066580, 0.059343
863.944934, 0.017856, 0.016190, 0.065139, 0.061809
869.802188, -0.001056, 0.017722, 0.037886, 0.059256
875.659442, 0.006386, 0.018817, 0.061494, 0.057692
881.516696, 0.016728, 0.015287, 0.061481, 0.054752
887.373950, 0.019526, 0.017934, 0.056765, 0.057665
893.231203, 0.008765, 0.015148, 0.069724, 0.058072
899.088457, 0.006022, 0.016886, 0.074385, 0.062054
904.945711, 0.024637, 0.019541, 0.069207, 0.058801
910.802965, 0.026232, 0.018032, 0.057750, 0.055136
916.660219, 0.029761, 0.017016, 0.077043, 0.058677
922.517472, 0.018500, 0.016888, 0.067696, 0.058697
928.374726, 0.016812, 0.019673, 0.078642, 0.056806
934.231980, 0.013030, 0.017106, 0.061875, 0.054007
940.089234, 0.022511, 0.015346, 0.068872, 0.052612
945.946488, 0.014844, 0.016208, 0.074665, 0.052179
951.803741, -0.001863, 0.014809, 0.057526, 0.055518
957.660995, -0.003725, 0.015497, 0.028978, 0.055564
963.518249, 0.010093, 0.013479, 0.038389, 0.054379
969.375503, 0.019403, 0.017807, 0.043412, 0.054460
975.232757, 0.010651, 0.017314, 0.036905, 0.055463
981.090010, 0.010334, 0.017960, 0.046685, 0.055241
986.947264, 0.012651, 0.015426, 0.064905, 0.054792
992.804518, 0.007117, 0.014523, 0.044953, 0.051429
998.661772, 0.012458, 0.017267, 0.045395, 0.053418
1004.519025, 0.011555, 0.018314, 0.057026, 0.051713
1010.376279, -0.004474, 0.017337, 0.051811, 0.051632
1016.233533, -0.002932, 0.016242, 0.056276, 0.051399
1022.090787, 0.008964, 0.014000, 0.054038, 0.050372
1027.948041, 0.011490, 0.014583, 0.043895, 0.050509
1033.805294, 0.008021, 0.016214, 0.045216, 0.048776
1039.662548, 0.012964, 0.016090, 0.055703, 0.048028
1045.519802, 0.017161, 0.012669, 0.067565, 0.044154
1051.377056, 0.017156, 0.015553, 0.061979, 0.051191
1057.234310, 0.012270, 0.016406, 0.053513, 0.050096
1063.091563, 0.003139, 0.016057, 0.048436, 0.046554
1068.948817, 0.005927, 0.016438, 0.046300, 0.049973
1074.806071, 0.014524, 0.015403, 0.059634, 0.049145
1080.663325, 0.010320, 0.016733, 0.054908, 0.044195
1086.520579, 0.000902, 0.014261, 0.044622, 0.043929
1092.377832, 0.016440, 0.014110, 0.054202, 0.041851
1098.235086, 0.018363, 0.013192, 0.058805, 0.043610
1104.092340, 0.010331, 0.013803, 0.046143, 0.042328
1109.949594, 0.002893, 0.011103, 0.032593, 0.042107
1115.806848, 0.006443, 0.012732, 0.051585, 0.042070
1121.664101, 0.002897, 0.012072, 0.070770, 0.039984
1127.521355, 0.009816, 0.013672, 0.053576, 0.039466
1133.378609, 0.016245, 0.016531, 0.042991, 0.040326
1139.235863, 0.026234, 0.013781, 0.064012, 0.041360
1145.093117, 0.011945, 0.010931, 0.052923, 0.041232
1150.950370, 0.007112, 0.009583, 0.057552, 0.039329
1156.807624, 0.019345, 0.011375, 0.067391, 0.036866
1162.664878, 0.021643, 0.010261, 0.056187, 0.039749
1168.522132, 0.029241, 0.012047, 0.064194, 0.040908
1174.379385, 0.011232, 0.010840, 0.047995, 0.040606
1180.236639, -0.003089, 0.010613, 0.033038, 0.035789
1186.093893, 0.009037, 0.009020, 0.035911, 0.035769
