# # xx, g_mean, g_median, r_mean, r_median
2.928627, 83.689372, 75.194302, 340.823846, 293.219645
8.785881, 23.915029, 21.938630, 85.964754, 78.055566
14.643134, 9.743618, 9.397550, 33.987068, 32.633671
20.500388, 5.113374, 5.068508, 17.552025, 17.294426
26.357642, 3.126838, 3.139813, 10.492956, 10.448288
32.214896, 2.031751, 2.035521, 6.730053, 6.716289
38.072150, 1.397895, 1.411004, 4.614444, 4.656347
43.929403, 1.004928, 1.036176, 3.345856, 3.457459
49.786657, 0.793290, 0.806311, 2.586599, 2.686585
55.643911, 0.626727, 0.640847, 2.082297, 2.192181
61.501165, 0.504906, 0.573083, 1.577554, 1.850672
67.358419, 0.408407, 0.478483, 1.285660, 1.562999
73.215672, 0.383729, 0.412471, 1.172903, 1.327397
79.072926, 0.356031, 0.362413, 1.089923, 1.169530
84.930180, 0.276388, 0.336984, 0.969879, 1.045188
90.787434, 0.210406, 0.302376, 0.865390, 0.954007
96.644688, 0.199361, 0.280481, 0.779022, 0.861705
102.501941, 0.231788, 0.250622, 0.683425, 0.792622
108.359195, 0.222741, 0.230922, 0.678128, 0.744381
114.216449, 0.193408, 0.209382, 0.645333, 0.691212
120.073703, 0.025675, 0.205503, 0.509500, 0.641093
125.930957, 0.055574, 0.189125, 0.458366, 0.598299
131.788210, 0.124707, 0.177124, 0.447442, 0.552773
137.645464, 0.130138, 0.169810, 0.437341, 0.518795
143.502718, 0.149105, 0.159677, 0.450720, 0.485084
149.359972, 0.148161, 0.153658, 0.427164, 0.459124
155.217226, 0.120851, 0.137817, 0.372896, 0.433503
161.074479, 0.135732, 0.134824, 0.379915, 0.414800
166.931733, 0.127387, 0.130937, 0.336128, 0.394567
172.788987, 0.111949, 0.120729, 0.304998, 0.384899
178.646241, 0.105123, 0.118541, 0.332191, 0.366334
184.503494, 0.017240, 0.120420, 0.302712, 0.349212
190.360748, 0.025462, 0.109969, 0.274534, 0.328898
196.218002, 0.093756, 0.101751, 0.281079, 0.307038
202.075256, 0.111800, 0.099426, 0.298782, 0.301201
207.932510, 0.106620, 0.098315, 0.287788, 0.298018
213.789763, 0.092881, 0.090200, 0.274811, 0.279606
219.647017, 0.090182, 0.087953, 0.278033, 0.279910
225.504271, 0.100547, 0.089393, 0.270340, 0.270197
231.361525, 0.094046, 0.089018, 0.252645, 0.269459
237.218779, 0.083885, 0.085758, 0.225287, 0.257540
243.076032, 0.076181, 0.085066, 0.230276, 0.245615
248.933286, 0.096579, 0.083775, 0.244688, 0.235428
254.790540, 0.098891, 0.082916, 0.245871, 0.234417
260.647794, 0.086318, 0.074047, 0.225433, 0.221551
266.505048, 0.067342, 0.067565, 0.195693, 0.216819
272.362301, 0.045582, 0.066164, 0.193924, 0.206499
278.219555, 0.023081, 0.064650, 0.178448, 0.197364
284.076809, 0.057332, 0.061728, 0.172664, 0.194486
289.934063, 0.037306, 0.053590, 0.128824, 0.185855
295.791317, 0.061832, 0.054756, 0.170477, 0.179408
301.648570, 0.061657, 0.054030, 0.182190, 0.181268
307.505824, 0.062704, 0.056999, 0.177546, 0.181763
313.363078, 0.053896, 0.050597, 0.169633, 0.174674
319.220332, 0.061230, 0.051162, 0.172273, 0.166778
325.077586, 0.052911, 0.048463, 0.152183, 0.160858
330.934839, 0.031591, 0.047127, 0.096336, 0.155870
336.792093, 0.034255, 0.042323, 0.119518, 0.152600
342.649347, 0.039128, 0.041209, 0.149161, 0.156308
348.506601, 0.030594, 0.044020, 0.160491, 0.156394
354.363854, 0.012783, 0.038720, 0.115726, 0.148977
360.221108, 0.021742, 0.037258, 0.130501, 0.142205
366.078362, 0.042344, 0.035341, 0.145521, 0.140198
371.935616, 0.046962, 0.036593, 0.148718, 0.141797
377.792870, 0.039427, 0.035158, 0.133373, 0.137208
383.650123, 0.033972, 0.032508, 0.120099, 0.129259
389.507377, 0.024065, 0.029137, 0.125835, 0.126136
395.364631, 0.024719, 0.030880, 0.139587, 0.125126
401.221885, 0.024007, 0.028306, 0.128449, 0.123053
407.079139, 0.022084, 0.025173, 0.105432, 0.116586
412.936392, 0.018175, 0.024843, 0.094657, 0.117104
418.793646, 0.009714, 0.025875, 0.084719, 0.116084
424.650900, -0.001910, 0.022496, 0.073506, 0.113405
430.508154, -0.005255, 0.025460, 0.064998, 0.110389
436.365408, 0.025212, 0.025564, 0.108837, 0.110845
442.222661, 0.026315, 0.023108, 0.115296, 0.113574
448.079915, 0.007852, 0.020520, 0.110613, 0.107716
453.937169, 0.013538, 0.023576, 0.084488, 0.100673
459.794423, 0.024329, 0.019315, 0.092297, 0.098276
465.651677, 0.030303, 0.015813, 0.098251, 0.097724
471.508930, 0.032647, 0.018146, 0.105034, 0.101377
477.366184, 0.010412, 0.014560, 0.081187, 0.097058
483.223438, -0.010723, 0.014673, 0.064891, 0.089629
489.080692, 0.009168, 0.009957, 0.075907, 0.088128
494.937946, 0.016333, 0.013462, 0.086503, 0.089287
500.795199, 0.016466, 0.013616, 0.082234, 0.086870
