# # xx, g_mean, g_median, r_mean, r_median
2.928627, 83.812237, 75.294224, 341.765060, 294.086018
8.785881, 24.018105, 22.036012, 86.398132, 78.463753
14.643134, 9.793813, 9.448331, 34.212497, 32.860815
20.500388, 5.146028, 5.101727, 17.685535, 17.440530
26.357642, 3.158601, 3.166734, 10.570273, 10.529935
32.214896, 2.053853, 2.052460, 6.779315, 6.762796
38.072150, 1.409899, 1.417880, 4.646699, 4.683834
43.929403, 1.011209, 1.037572, 3.364683, 3.470314
49.786657, 0.797310, 0.806276, 2.604718, 2.698556
55.643911, 0.631721, 0.643269, 2.093037, 2.196345
61.501165, 0.510390, 0.573555, 1.591959, 1.853170
67.358419, 0.417056, 0.480486, 1.305745, 1.570528
73.215672, 0.390396, 0.411772, 1.187466, 1.329977
79.072926, 0.359318, 0.360668, 1.099453, 1.170674
84.930180, 0.281381, 0.336367, 0.983595, 1.050752
90.787434, 0.218776, 0.304649, 0.881363, 0.961326
96.644688, 0.206229, 0.282105, 0.792234, 0.869677
102.501941, 0.236897, 0.252187, 0.696972, 0.799636
108.359195, 0.228844, 0.231736, 0.694606, 0.751613
114.216449, 0.198143, 0.208277, 0.660060, 0.696293
120.073703, 0.032509, 0.204669, 0.521605, 0.645527
125.930957, 0.061258, 0.188114, 0.468311, 0.600408
131.788210, 0.127541, 0.175308, 0.455724, 0.554686
137.645464, 0.131039, 0.166227, 0.440508, 0.515965
143.502718, 0.148588, 0.155783, 0.454326, 0.484587
149.359972, 0.157403, 0.152243, 0.441837, 0.459704
155.217226, 0.146452, 0.136654, 0.412202, 0.435531
161.074479, 0.145485, 0.133083, 0.397657, 0.415932
166.931733, 0.128897, 0.128969, 0.342427, 0.394850
172.788987, 0.112459, 0.118127, 0.309063, 0.383276
178.646241, 0.106136, 0.115529, 0.337562, 0.365991
184.503494, 0.021796, 0.117494, 0.308979, 0.347651
190.360748, 0.029154, 0.106572, 0.281464, 0.328412
196.218002, 0.095350, 0.099241, 0.287458, 0.308486
202.075256, 0.112210, 0.097185, 0.301935, 0.301500
207.932510, 0.106516, 0.094684, 0.291489, 0.297220
213.789763, 0.094024, 0.087140, 0.281786, 0.279946
219.647017, 0.091431, 0.085653, 0.284386, 0.281459
225.504271, 0.102827, 0.088873, 0.276686, 0.272476
231.361525, 0.096154, 0.087632, 0.257894, 0.270850
237.218779, 0.087222, 0.085236, 0.233862, 0.259838
243.076032, 0.079223, 0.084094, 0.237062, 0.247034
248.933286, 0.098486, 0.082681, 0.249299, 0.236864
254.790540, 0.100723, 0.081422, 0.250705, 0.235640
260.647794, 0.088319, 0.072917, 0.230724, 0.224785
266.505048, 0.069649, 0.067309, 0.201475, 0.219429
272.362301, 0.053916, 0.066092, 0.211279, 0.209121
278.219555, 0.037731, 0.065122, 0.205460, 0.200743
284.076809, 0.062688, 0.062362, 0.181737, 0.195469
289.934063, 0.041720, 0.054254, 0.136882, 0.186892
295.791317, 0.066161, 0.055160, 0.180024, 0.182711
301.648570, 0.066227, 0.054270, 0.191051, 0.183933
307.505824, 0.065483, 0.056808, 0.183890, 0.183364
313.363078, 0.056569, 0.050593, 0.175222, 0.177091
319.220332, 0.063201, 0.050536, 0.177591, 0.169509
325.077586, 0.056902, 0.048551, 0.160774, 0.163887
330.934839, 0.036233, 0.047928, 0.105649, 0.159170
336.792093, 0.038349, 0.043034, 0.127547, 0.156485
342.649347, 0.042283, 0.040872, 0.155787, 0.157999
