# # xx, g_mean, g_median, r_mean, r_median
2.928627, 83.923709, 75.399359, 342.186497, 294.415976
8.785881, 24.034545, 22.058265, 86.409112, 78.509510
14.643134, 9.819491, 9.473308, 34.289785, 32.923002
20.500388, 5.167873, 5.121118, 17.752922, 17.490933
26.357642, 3.171068, 3.179492, 10.611634, 10.563405
32.214896, 2.062124, 2.060926, 6.805586, 6.785678
38.072150, 1.415937, 1.424287, 4.667029, 4.702321
43.929403, 1.012304, 1.037637, 3.360366, 3.465422
49.786657, 0.796972, 0.805113, 2.599874, 2.692470
55.643911, 0.628396, 0.640593, 2.085829, 2.188728
61.501165, 0.509627, 0.572660, 1.587801, 1.845898
67.358419, 0.417769, 0.480684, 1.305571, 1.566354
73.215672, 0.390855, 0.413058, 1.185904, 1.328826
79.072926, 0.360894, 0.362291, 1.099885, 1.169848
84.930180, 0.282980, 0.337968, 0.984356, 1.049521
90.787434, 0.220066, 0.306283, 0.881299, 0.960469
96.644688, 0.205526, 0.282533, 0.790452, 0.869284
102.501941, 0.237176, 0.253420, 0.695224, 0.799487
108.359195, 0.229152, 0.233354, 0.693757, 0.752399
114.216449, 0.198168, 0.210214, 0.658341, 0.696157
120.073703, 0.032001, 0.205773, 0.519541, 0.645098
125.930957, 0.060392, 0.188588, 0.464988, 0.599289
131.788210, 0.128288, 0.176300, 0.453785, 0.553810
137.645464, 0.133297, 0.168425, 0.442555, 0.517253
143.502718, 0.149769, 0.157125, 0.454459, 0.484739
149.359972, 0.149706, 0.153488, 0.428956, 0.459812
155.217226, 0.124092, 0.138526, 0.378140, 0.436581
161.074479, 0.138808, 0.134830, 0.385944, 0.416586
166.931733, 0.130952, 0.131171, 0.342561, 0.396200
172.788987, 0.114622, 0.120685, 0.309170, 0.385052
178.646241, 0.107459, 0.117721, 0.336381, 0.366940
184.503494, 0.021831, 0.119469, 0.307516, 0.348489
190.360748, 0.029004, 0.108028, 0.279190, 0.328512
196.218002, 0.095976, 0.100799, 0.285163, 0.308521
202.075256, 0.113712, 0.099474, 0.300605, 0.301958
207.932510, 0.108315, 0.096710, 0.291388, 0.297963
213.789763, 0.095753, 0.088896, 0.281144, 0.279573
219.647017, 0.093169, 0.087445, 0.283425, 0.281010
225.504271, 0.104449, 0.090304, 0.275481, 0.271504
231.361525, 0.097543, 0.089187, 0.257077, 0.270726
237.218779, 0.088538, 0.086943, 0.232866, 0.260044
243.076032, 0.081235, 0.086063, 0.236489, 0.246919
248.933286, 0.100586, 0.084265, 0.249568, 0.236732
254.790540, 0.102541, 0.083065, 0.249828, 0.235083
260.647794, 0.089465, 0.074281, 0.229201, 0.224162
266.505048, 0.070262, 0.068450, 0.200566, 0.219473
272.362301, 0.047521, 0.067455, 0.197177, 0.210022
278.219555, 0.027857, 0.066517, 0.185978, 0.201630
284.076809, 0.068980, 0.063378, 0.189293, 0.196606
289.934063, 0.062567, 0.055408, 0.166896, 0.187728
295.791317, 0.068421, 0.056206, 0.181774, 0.182787
301.648570, 0.064959, 0.055166, 0.186450, 0.184032
307.505824, 0.064693, 0.058031, 0.180158, 0.183519
313.363078, 0.057086, 0.052181, 0.173923, 0.177841
319.220332, 0.063615, 0.052119, 0.176807, 0.170628
325.077586, 0.056834, 0.049668, 0.159483, 0.165047
330.934839, 0.036075, 0.049053, 0.103853, 0.159810
336.792093, 0.038508, 0.044216, 0.126106, 0.157066
342.649347, 0.042600, 0.042080, 0.154441, 0.158346
348.506601, 0.034848, 0.045445, 0.165710, 0.159200
354.363854, 0.017759, 0.040259, 0.123357, 0.152506
360.221108, 0.026956, 0.039031, 0.140178, 0.145963
366.078362, 0.046907, 0.036623, 0.153804, 0.143166
371.935616, 0.050160, 0.036656, 0.155696, 0.145050
377.792870, 0.043744, 0.036466, 0.140554, 0.141039
383.650123, 0.038565, 0.034733, 0.128177, 0.134334
389.507377, 0.028812, 0.031270, 0.133568, 0.130708
395.364631, 0.028856, 0.032718, 0.146038, 0.130536
401.221885, 0.027656, 0.030284, 0.133863, 0.127024
407.079139, 0.026414, 0.027183, 0.113068, 0.120814
412.936392, 0.022865, 0.026573, 0.102858, 0.121465
418.793646, 0.014636, 0.027740, 0.092850, 0.120043
424.650900, 0.003353, 0.024332, 0.082309, 0.117313
430.508154, -0.000976, 0.026725, 0.070849, 0.112752
436.365408, 0.029718, 0.027447, 0.115194, 0.113554
442.222661, 0.031681, 0.025391, 0.123855, 0.118096
448.079915, 0.012751, 0.022448, 0.118858, 0.111231
453.937169, 0.019086, 0.025016, 0.094014, 0.104170
459.794423, 0.028903, 0.020860, 0.100097, 0.102137
465.651677, 0.035162, 0.017847, 0.105436, 0.101525
471.508930, 0.037909, 0.020822, 0.112533, 0.105531
477.366184, 0.016012, 0.017309, 0.088607, 0.102069
483.223438, -0.004441, 0.018079, 0.072407, 0.095358
489.080692, 0.014760, 0.012875, 0.083822, 0.093284
