# # xx, g_mean, g_median, r_mean, r_median
2.928627, 83.716136, 75.282496, 341.560915, 294.247758
8.785881, 24.008625, 22.056279, 86.482835, 78.685001
14.643134, 9.771208, 9.466519, 34.233351, 32.993669
20.500388, 5.164547, 5.131169, 17.768797, 17.553750
26.357642, 3.180732, 3.191739, 10.642093, 10.600012
32.214896, 2.073570, 2.069537, 6.841831, 6.814035
38.072150, 1.422566, 1.430450, 4.692814, 4.721280
43.929403, 1.019272, 1.047009, 3.393446, 3.501185
49.786657, 0.806785, 0.816929, 2.626253, 2.720709
55.643911, 0.639342, 0.650022, 2.111817, 2.212641
61.501165, 0.515775, 0.579368, 1.604882, 1.863281
67.358419, 0.420217, 0.484412, 1.313286, 1.578470
73.215672, 0.393528, 0.415587, 1.191769, 1.336424
79.072926, 0.362033, 0.363027, 1.102657, 1.175109
84.930180, 0.283281, 0.338498, 0.985107, 1.052042
90.787434, 0.220231, 0.308051, 0.881626, 0.964315
96.644688, 0.206359, 0.283893, 0.793598, 0.870966
102.501941, 0.236844, 0.253546, 0.696501, 0.800030
108.359195, 0.227817, 0.232591, 0.691386, 0.752199
114.216449, 0.199425, 0.209464, 0.656547, 0.696652
120.073703, 0.067784, 0.205119, 0.517990, 0.645606
125.930957, 0.090097, 0.187701, 0.463288, 0.598872
131.788210, 0.136996, 0.175888, 0.465574, 0.553532
137.645464, 0.156807, 0.167414, 0.479945, 0.516572
143.502718, 0.159399, 0.156114, 0.470936, 0.485275
149.359972, 0.149332, 0.152456, 0.429132, 0.460247
155.217226, 0.123340, 0.137069, 0.376723, 0.434115
161.074479, 0.138111, 0.133731, 0.385720, 0.415845
166.931733, 0.130828, 0.129930, 0.343568, 0.395052
172.788987, 0.115264, 0.119908, 0.311668, 0.383593
178.646241, 0.107942, 0.117499, 0.338169, 0.366515
184.503494, 0.022127, 0.119538, 0.309573, 0.348607
190.360748, 0.028646, 0.107862, 0.279127, 0.327329
196.218002, 0.095872, 0.100375, 0.284339, 0.306251
202.075256, 0.113353, 0.098562, 0.301864, 0.301505
207.932510, 0.107935, 0.096507, 0.291395, 0.297495
213.789763, 0.095319, 0.088874, 0.280608, 0.280119
219.647017, 0.092460, 0.086801, 0.284590, 0.281724
225.504271, 0.103863, 0.090333, 0.276559, 0.272871
231.361525, 0.096846, 0.088926, 0.256989, 0.271968
237.218779, 0.088783, 0.086882, 0.234644, 0.261536
243.076032, 0.082037, 0.086167, 0.238952, 0.247864
248.933286, 0.099965, 0.083833, 0.249744, 0.236735
254.790540, 0.103118, 0.083453, 0.251140, 0.236085
260.647794, 0.090918, 0.075333, 0.231190, 0.225606
266.505048, 0.070573, 0.069142, 0.200788, 0.220356
272.362301, 0.048794, 0.068289, 0.200396, 0.210907
278.219555, 0.028434, 0.067224, 0.188687, 0.203346
284.076809, 0.062964, 0.063682, 0.181685, 0.196837
289.934063, 0.042802, 0.055658, 0.137376, 0.188199
295.791317, 0.068097, 0.056968, 0.180987, 0.183566
301.648570, 0.067155, 0.055495, 0.190589, 0.184688
307.505824, 0.066740, 0.058490, 0.182464, 0.182787
313.363078, 0.058528, 0.052567, 0.176026, 0.177386
319.220332, 0.063935, 0.051399, 0.178027, 0.170034
325.077586, 0.056419, 0.049204, 0.159285, 0.164268
330.934839, 0.035922, 0.048999, 0.103265, 0.159365
336.792093, 0.039018, 0.044356, 0.126765, 0.157141
342.649347, 0.043427, 0.042323, 0.155905, 0.158930
348.506601, 0.036140, 0.046035, 0.167687, 0.159228
354.363854, 0.019234, 0.040503, 0.125695, 0.151861
360.221108, 0.027586, 0.038180, 0.141941, 0.146160
366.078362, 0.046922, 0.036241, 0.153748, 0.141923
371.935616, 0.050759, 0.037247, 0.155725, 0.144654
377.792870, 0.043676, 0.036035, 0.139717, 0.140315
383.650123, 0.039139, 0.034576, 0.128928, 0.133912
389.507377, 0.029572, 0.031442, 0.134713, 0.130371
395.364631, 0.029604, 0.032745, 0.146946, 0.129812
401.221885, 0.028761, 0.030274, 0.136498, 0.127500
407.079139, 0.027218, 0.026809, 0.115470, 0.120513
412.936392, 0.023906, 0.026441, 0.104524, 0.120866
418.793646, 0.015486, 0.027657, 0.094047, 0.119584
424.650900, 0.004015, 0.023924, 0.082933, 0.116402
430.508154, -0.000851, 0.026139, 0.072401, 0.112560
436.365408, 0.029483, 0.026910, 0.115951, 0.113460
442.222661, 0.031481, 0.025061, 0.124249, 0.117874
448.079915, 0.013505, 0.022315, 0.120559, 0.110936
