# # xx, g_mean, g_median, r_mean, r_median
2.928627, 83.788152, 75.234892, 341.362951, 293.380251
8.785881, 23.805182, 21.931074, 86.060387, 78.123582
14.643134, 9.765511, 9.415288, 34.096188, 32.736180
20.500388, 5.143784, 5.095744, 17.679962, 17.416555
26.357642, 3.163255, 3.167231, 10.557515, 10.500121
32.214896, 2.052889, 2.049246, 6.772586, 6.751268
38.072150, 1.411686, 1.419314, 4.651358, 4.689361
43.929403, 1.022658, 1.042358, 3.385509, 3.478995
49.786657, 0.805443, 0.810215, 2.612148, 2.702971
55.643911, 0.634578, 0.645123, 2.090034, 2.192577
61.501165, 0.511460, 0.575779, 1.583991, 1.846190
67.358419, 0.417539, 0.480511, 1.302156, 1.562528
73.215672, 0.390796, 0.411098, 1.180216, 1.322921
79.072926, 0.360971, 0.360101, 1.095937, 1.164411
84.930180, 0.279669, 0.334691, 0.973397, 1.041113
90.787434, 0.217919, 0.304067, 0.872344, 0.954212
96.644688, 0.206117, 0.282733, 0.787843, 0.864598
102.501941, 0.235482, 0.251244, 0.691228, 0.794215
108.359195, 0.226484, 0.230124, 0.684237, 0.745695
114.216449, 0.195730, 0.207487, 0.650588, 0.691532
120.073703, 0.030286, 0.203586, 0.516447, 0.640827
125.930957, 0.060415, 0.187743, 0.466015, 0.597012
131.788210, 0.127681, 0.175045, 0.451233, 0.549804
137.645464, 0.131709, 0.166742, 0.438984, 0.513749
143.502718, 0.148889, 0.155193, 0.452863, 0.482182
149.359972, 0.149569, 0.152670, 0.425942, 0.456645
155.217226, 0.123472, 0.137390, 0.374809, 0.432633
161.074479, 0.138203, 0.132641, 0.384261, 0.412927
166.931733, 0.130006, 0.129088, 0.339505, 0.392055
172.788987, 0.113328, 0.118901, 0.305065, 0.379823
178.646241, 0.106629, 0.116536, 0.332181, 0.362237
184.503494, 0.020592, 0.117924, 0.304124, 0.344010
190.360748, 0.028504, 0.106496, 0.278125, 0.326000
196.218002, 0.095930, 0.099606, 0.286293, 0.306645
202.075256, 0.113172, 0.098108, 0.300572, 0.299116
207.932510, 0.107222, 0.095233, 0.289093, 0.295455
213.789763, 0.094301, 0.087504, 0.276032, 0.275880
219.647017, 0.092450, 0.086627, 0.281322, 0.278936
225.504271, 0.104131, 0.090212, 0.274684, 0.270132
231.361525, 0.096501, 0.088872, 0.254706, 0.268748
237.218779, 0.086725, 0.086038, 0.229191, 0.256943
243.076032, 0.078788, 0.084170, 0.232871, 0.243997
248.933286, 0.099156, 0.083194, 0.246552, 0.234843
254.790540, 0.102612, 0.082761, 0.249102, 0.234204
260.647794, 0.090051, 0.074464, 0.229282, 0.223124
266.505048, 0.070052, 0.068287, 0.199974, 0.218307
