# # xx, g_mean, g_median, r_mean, r_median
2.928627, 84.006024, 75.469845, 342.737065, 294.805693
8.785881, 24.062622, 22.085172, 86.558764, 78.621720
14.643134, 9.822727, 9.480465, 34.334902, 32.994378
20.500388, 5.173497, 5.125776, 17.786341, 17.526201
26.357642, 3.176914, 3.184280, 10.633171, 10.587551
32.214896, 2.063520, 2.062894, 6.812335, 6.794973
38.072150, 1.415008, 1.423719, 4.668307, 4.705133
43.929403, 1.017553, 1.044157, 3.382022, 3.488608
49.786657, 0.795637, 0.802653, 2.588512, 2.680900
55.643911, 0.628023, 0.639496, 2.083139, 2.184508
61.501165, 0.505480, 0.569012, 1.581434, 1.841514
67.358419, 0.412227, 0.475815, 1.293642, 1.557574
73.215672, 0.385884, 0.406781, 1.178952, 1.318997
79.072926, 0.357123, 0.356859, 1.095263, 1.162089
84.930180, 0.278784, 0.332784, 0.977335, 1.041287
90.787434, 0.215559, 0.301422, 0.873464, 0.952868
96.644688, 0.200918, 0.278165, 0.782911, 0.861107
102.501941, 0.236449, 0.251410, 0.690658, 0.792009
108.359195, 0.227527, 0.229681, 0.687942, 0.745748
114.216449, 0.193944, 0.206314, 0.647137, 0.687666
120.073703, 0.027002, 0.202146, 0.509398, 0.636565
125.930957, 0.056085, 0.185161, 0.457589, 0.592749
131.788210, 0.123058, 0.172257, 0.444317, 0.546202
137.645464, 0.128266, 0.164877, 0.430436, 0.508033
143.502718, 0.147762, 0.155245, 0.446639, 0.478412
149.359972, 0.145994, 0.150115, 0.421877, 0.453273
155.217226, 0.119567, 0.134636, 0.367644, 0.427293
161.074479, 0.134949, 0.131108, 0.376902, 0.407747
166.931733, 0.126746, 0.126817, 0.334249, 0.387473
172.788987, 0.111459, 0.116859, 0.302867, 0.376970
178.646241, 0.103550, 0.113832, 0.327510, 0.358984
184.503494, 0.015762, 0.115193, 0.295626, 0.340444
190.360748, 0.023159, 0.103578, 0.267813, 0.319891
196.218002, 0.092161, 0.097723, 0.275388, 0.300898
202.075256, 0.109044, 0.095406, 0.290602, 0.294375
207.932510, 0.103668, 0.092871, 0.280460, 0.289780
213.789763, 0.090888, 0.085342, 0.269375, 0.271651
219.647017, 0.087906, 0.083106, 0.272969, 0.273607
225.504271, 0.098985, 0.086026, 0.263848, 0.263360
231.361525, 0.091454, 0.084763, 0.244846, 0.261868
237.218779, 0.083694, 0.083243, 0.222674, 0.252724
243.076032, 0.076368, 0.082904, 0.225894, 0.239424
248.933286, 0.095640, 0.080628, 0.239906, 0.229973
254.790540, 0.098949, 0.079532, 0.242273, 0.228544
260.647794, 0.086834, 0.071858, 0.222135, 0.217723
266.505048, 0.066984, 0.065446, 0.191048, 0.212027
272.362301, 0.043343, 0.064106, 0.188050, 0.201335
278.219555, 0.024225, 0.063541, 0.179196, 0.194691
284.076809, 0.060024, 0.060487, 0.175565, 0.190602
289.934063, 0.038980, 0.051690, 0.130228, 0.180375
295.791317, 0.063619, 0.052640, 0.172378, 0.174760
301.648570, 0.063702, 0.051952, 0.182334, 0.176360
307.505824, 0.061396, 0.053688, 0.174308, 0.176015
313.363078, 0.053678, 0.048290, 0.167775, 0.170381
319.220332, 0.060654, 0.048155, 0.170490, 0.162640
325.077586, 0.052962, 0.045510, 0.151356, 0.157171
330.934839, 0.032672, 0.045615, 0.095597, 0.151790
336.792093, 0.035186, 0.040734, 0.118880, 0.149145
342.649347, 0.039189, 0.038500, 0.146325, 0.150142
348.506601, 0.031143, 0.041340, 0.157395, 0.150746
354.363854, 0.014393, 0.036989, 0.115340, 0.143996
360.221108, 0.024195, 0.035744, 0.133909, 0.137689
366.078362, 0.044112, 0.033316, 0.147188, 0.135364
371.935616, 0.046660, 0.033386, 0.147087, 0.137162
377.792870, 0.039713, 0.032833, 0.131954, 0.133546
383.650123, 0.035364, 0.031519, 0.121170, 0.126593
389.507377, 0.026994, 0.028625, 0.128315, 0.123483
395.364631, 0.026150, 0.029588, 0.139870, 0.123673
401.221885, 0.025509, 0.027694, 0.127834, 0.119971
