# # xx, g_mean, g_median, r_mean, r_median
2.928627, 83.834506, 75.310141, 341.859297, 294.049237
8.785881, 24.008086, 22.025699, 86.317093, 78.383968
14.643134, 9.792202, 9.450009, 34.182522, 32.838259
20.500388, 5.146806, 5.101742, 17.672795, 17.419135
26.357642, 3.156954, 3.164557, 10.553277, 10.506118
32.214896, 2.052824, 2.050395, 6.767692, 6.746371
38.072150, 1.408708, 1.417189, 4.641454, 4.677979
43.929403, 1.012537, 1.040067, 3.362527, 3.472462
49.786657, 0.798832, 0.809366, 2.601708, 2.700566
55.643911, 0.632139, 0.645084, 2.088955, 2.197196
61.501165, 0.511337, 0.575360, 1.588910, 1.852703
67.358419, 0.418131, 0.481594, 1.305040, 1.569643
73.215672, 0.391318, 0.413159, 1.186970, 1.330649
79.072926, 0.360439, 0.361909, 1.099343, 1.171067
84.930180, 0.282169, 0.337064, 0.982974, 1.050279
90.787434, 0.220292, 0.305901, 0.880911, 0.961519
96.644688, 0.206756, 0.282795, 0.791874, 0.869756
102.501941, 0.236870, 0.252556, 0.695972, 0.799268
108.359195, 0.227826, 0.232091, 0.690836, 0.751358
114.216449, 0.197356, 0.209373, 0.655186, 0.695678
120.073703, 0.033741, 0.205247, 0.521017, 0.645124
125.930957, 0.062022, 0.188575, 0.468225, 0.599891
131.788210, 0.127717, 0.175732, 0.454431, 0.553788
137.645464, 0.132015, 0.167304, 0.441157, 0.516951
143.502718, 0.149577, 0.156591, 0.454731, 0.485002
149.359972, 0.149810, 0.152921, 0.430487, 0.460189
155.217226, 0.123890, 0.137623, 0.378983, 0.436187
161.074479, 0.138360, 0.134063, 0.386490, 0.416202
166.931733, 0.130549, 0.130096, 0.343819, 0.395514
172.788987, 0.114416, 0.119588, 0.310878, 0.384317
178.646241, 0.107331, 0.116738, 0.337674, 0.366596
184.503494, 0.022729, 0.118497, 0.308766, 0.348072
190.360748, 0.029809, 0.107256, 0.281139, 0.328531
196.218002, 0.095897, 0.100173, 0.287011, 0.308660
202.075256, 0.112940, 0.098364, 0.302394, 0.302284
207.932510, 0.107304, 0.095695, 0.291833, 0.298006
213.789763, 0.094669, 0.088033, 0.280553, 0.279985
219.647017, 0.092728, 0.086876, 0.284743, 0.281997
225.504271, 0.104064, 0.090155, 0.277180, 0.273026
231.361525, 0.096849, 0.088843, 0.257803, 0.271729
237.218779, 0.087876, 0.086500, 0.233767, 0.260888
243.076032, 0.080249, 0.085316, 0.236835, 0.247501
248.933286, 0.099510, 0.083740, 0.249855, 0.237628
254.790540, 0.102062, 0.082721, 0.250844, 0.236060
260.647794, 0.089483, 0.074162, 0.231102, 0.225331
266.505048, 0.070139, 0.068118, 0.201609, 0.220203
272.362301, 0.047471, 0.066809, 0.198706, 0.210238
278.219555, 0.028196, 0.065864, 0.187911, 0.201970
284.076809, 0.062777, 0.063103, 0.182008, 0.197138
289.934063, 0.042493, 0.054923, 0.137939, 0.188250
295.791317, 0.066587, 0.055971, 0.179825, 0.183572
301.648570, 0.066219, 0.054920, 0.189988, 0.184604
307.505824, 0.065654, 0.057483, 0.183439, 0.183820
313.363078, 0.057109, 0.051434, 0.175454, 0.177701
319.220332, 0.063446, 0.051416, 0.177820, 0.170532
325.077586, 0.056724, 0.049020, 0.160539, 0.165060
330.934839, 0.036475, 0.048435, 0.106265, 0.160091
336.792093, 0.038802, 0.043608, 0.128236, 0.157267
342.649347, 0.042731, 0.041462, 0.156114, 0.158726
348.506601, 0.035236, 0.044810, 0.167437, 0.159327
354.363854, 0.018965, 0.040099, 0.126371, 0.153005
360.221108, 0.027705, 0.038665, 0.142274, 0.146323
366.078362, 0.047076, 0.036207, 0.155027, 0.143518
371.935616, 0.050154, 0.036388, 0.156668, 0.145584
377.792870, 0.043786, 0.036136, 0.142110, 0.141625
383.650123, 0.039108, 0.034456, 0.130506, 0.134857
389.507377, 0.029560, 0.030839, 0.136276, 0.131416
395.364631, 0.029519, 0.032398, 0.148314, 0.131202
401.221885, 0.028567, 0.030102, 0.136437, 0.127821
407.079139, 0.027222, 0.027074, 0.115614, 0.121811
412.936392, 0.023704, 0.026583, 0.105656, 0.122584
418.793646, 0.015934, 0.027739, 0.095948, 0.121064
424.650900, 0.004636, 0.024298, 0.085402, 0.118267
430.508154, 0.000246, 0.026726, 0.074256, 0.114078
436.365408, 0.030352, 0.027228, 0.118020, 0.114671
442.222661, 0.031902, 0.025148, 0.125278, 0.118717
448.079915, 0.013642, 0.022277, 0.121100, 0.112030
453.937169, 0.019760, 0.024854, 0.096223, 0.104993
459.794423, 0.029830, 0.020832, 0.102723, 0.102994
465.651677, 0.036279, 0.017979, 0.108475, 0.102609
471.508930, 0.039023, 0.020852, 0.115590, 0.106339
477.366184, 0.016847, 0.017242, 0.091348, 0.102696
483.223438, -0.003914, 0.017736, 0.074646, 0.095992
