# # xx, g_mean, g_median, r_mean, r_median
2.928627, 83.378843, 74.993956, 340.606119, 293.376904
8.785881, 24.090793, 22.116464, 86.676141, 78.726888
14.643134, 9.842011, 9.485937, 34.375935, 32.987217
20.500388, 5.164543, 5.119760, 17.763018, 17.513673
26.357642, 3.175344, 3.184190, 10.627945, 10.580395
32.214896, 2.059703, 2.060058, 6.801925, 6.787195
38.072150, 1.414968, 1.425004, 4.667931, 4.704440
43.929403, 1.014613, 1.043923, 3.374574, 3.487022
49.786657, 0.800535, 0.811208, 2.616513, 2.712087
55.643911, 0.631292, 0.646808, 2.103654, 2.210258
61.501165, 0.507888, 0.575238, 1.590719, 1.861496
67.358419, 0.439263, 0.481812, 1.348989, 1.579233
73.215672, 0.410195, 0.414745, 1.229832, 1.341417
79.072926, 0.362400, 0.362176, 1.112052, 1.181846
84.930180, 0.283882, 0.339552, 0.995380, 1.061251
90.787434, 0.221019, 0.308676, 0.890831, 0.971363
96.644688, 0.205940, 0.283759, 0.801213, 0.877608
102.501941, 0.238727, 0.254252, 0.701219, 0.806194
108.359195, 0.231162, 0.233795, 0.700300, 0.759542
114.216449, 0.200996, 0.210826, 0.667196, 0.702703
120.073703, 0.029787, 0.206416, 0.526311, 0.651205
125.930957, 0.059924, 0.190219, 0.471779, 0.606621
131.788210, 0.128278, 0.177785, 0.457389, 0.559868
137.645464, 0.132554, 0.168567, 0.445524, 0.521832
143.502718, 0.149344, 0.156237, 0.459538, 0.488911
149.359972, 0.150243, 0.153161, 0.435596, 0.464296
155.217226, 0.122747, 0.137357, 0.382449, 0.441505
161.074479, 0.137645, 0.133531, 0.390004, 0.419929
166.931733, 0.130425, 0.129117, 0.347570, 0.397849
172.788987, 0.114986, 0.118591, 0.316623, 0.387379
178.646241, 0.107787, 0.116365, 0.345018, 0.371109
184.503494, 0.018542, 0.117834, 0.312461, 0.352226
190.360748, 0.026698, 0.106867, 0.284084, 0.332134
196.218002, 0.095141, 0.099867, 0.290885, 0.312373
202.075256, 0.112984, 0.098240, 0.306858, 0.306419
207.932510, 0.107357, 0.095199, 0.295431, 0.301678
213.789763, 0.094204, 0.086784, 0.284755, 0.282950
219.647017, 0.092003, 0.085857, 0.288292, 0.284271
225.504271, 0.103885, 0.089243, 0.281393, 0.274876
231.361525, 0.096647, 0.087899, 0.262657, 0.274390
237.218779, 0.088234, 0.085458, 0.238742, 0.264147
243.076032, 0.079435, 0.084303, 0.240022, 0.249810
248.933286, 0.099026, 0.082617, 0.254678, 0.240142
254.790540, 0.102702, 0.081946, 0.256504, 0.238484
260.647794, 0.089096, 0.073334, 0.235088, 0.226631
266.505048, 0.068649, 0.066433, 0.202956, 0.221109
272.362301, 0.044403, 0.065229, 0.200027, 0.211795
278.219555, 0.025072, 0.064467, 0.190393, 0.202611
284.076809, 0.062049, 0.062488, 0.185908, 0.199818
289.934063, 0.041739, 0.054173, 0.141838, 0.190285
295.791317, 0.066813, 0.054527, 0.184403, 0.185820
