# # xx, g_mean, g_median, r_mean, r_median
2.928627, 83.254762, 74.759405, 339.772112, 292.073876
8.785881, 23.812134, 21.828728, 85.680661, 77.746532
14.643134, 9.687379, 9.338876, 33.847827, 32.480477
20.500388, 5.076017, 5.022316, 17.456748, 17.174326
26.357642, 3.151872, 3.159412, 10.546823, 10.497442
32.214896, 2.051544, 2.048794, 6.770553, 6.747639
38.072150, 1.409185, 1.417155, 4.646686, 4.682123
43.929403, 1.012837, 1.040659, 3.367257, 3.475161
49.786657, 0.798086, 0.808247, 2.608643, 2.701953
55.643911, 0.619605, 0.629738, 2.062397, 2.166227
61.501165, 0.501464, 0.564145, 1.569501, 1.831241
67.358419, 0.410439, 0.473645, 1.286958, 1.552202
73.215672, 0.384964, 0.407544, 1.172898, 1.317453
79.072926, 0.355622, 0.357045, 1.087830, 1.159901
84.930180, 0.278071, 0.333389, 0.973833, 1.041373
90.787434, 0.217819, 0.304301, 0.875113, 0.954990
96.644688, 0.204734, 0.280703, 0.786895, 0.863701
102.501941, 0.234261, 0.249834, 0.691511, 0.793973
108.359195, 0.223621, 0.228231, 0.681850, 0.744143
114.216449, 0.193942, 0.206737, 0.648069, 0.690002
120.073703, 0.029564, 0.203508, 0.513513, 0.640280
125.930957, 0.058230, 0.186413, 0.461119, 0.594860
131.788210, 0.125256, 0.173961, 0.448527, 0.548425
137.645464, 0.129919, 0.165638, 0.435309, 0.511830
143.502718, 0.148044, 0.155150, 0.450134, 0.480275
149.359972, 0.148781, 0.151727, 0.426158, 0.454238
155.217226, 0.121997, 0.135251, 0.375122, 0.430873
161.074479, 0.136226, 0.131685, 0.380874, 0.410606
166.931733, 0.128592, 0.128302, 0.338788, 0.390149
172.788987, 0.112386, 0.117936, 0.305612, 0.379363
178.646241, 0.105632, 0.115243, 0.333987, 0.363239
184.503494, 0.020605, 0.117500, 0.306081, 0.344993
190.360748, 0.028118, 0.106630, 0.278407, 0.326354
196.218002, 0.094930, 0.099413, 0.284573, 0.306462
202.075256, 0.112235, 0.097798, 0.299089, 0.300021
207.932510, 0.106148, 0.094829, 0.288057, 0.295149
213.789763, 0.094408, 0.087683, 0.278890, 0.278374
219.647017, 0.092268, 0.086576, 0.283691, 0.280987
225.504271, 0.103360, 0.089680, 0.274818, 0.271381
231.361525, 0.095920, 0.088133, 0.254752, 0.269254
237.218779, 0.087035, 0.085823, 0.231532, 0.259124
243.076032, 0.079971, 0.085004, 0.235376, 0.246025
248.933286, 0.099668, 0.083676, 0.249799, 0.237029
254.790540, 0.101830, 0.082535, 0.249854, 0.234667
260.647794, 0.089054, 0.073623, 0.230172, 0.224552
266.505048, 0.070234, 0.068037, 0.200573, 0.218976
