# # xx, g_mean, g_median, r_mean, r_median
2.928627, 83.609479, 75.126337, 340.792905, 293.354841
8.785881, 24.003526, 22.026406, 86.353242, 78.442145
14.643134, 9.808048, 9.462169, 34.259665, 32.903639
20.500388, 5.161419, 5.113942, 17.735951, 17.473596
26.357642, 3.170677, 3.177962, 10.609153, 10.558253
32.214896, 2.063334, 2.060639, 6.810299, 6.786361
38.072150, 1.421210, 1.429171, 4.681877, 4.715681
43.929403, 1.019970, 1.046311, 3.390014, 3.497373
49.786657, 0.805759, 0.814615, 2.624084, 2.716934
55.643911, 0.637390, 0.648884, 2.107254, 2.210127
61.501165, 0.515058, 0.578396, 1.601770, 1.863781
67.358419, 0.420451, 0.483919, 1.314236, 1.578217
73.215672, 0.394211, 0.415533, 1.196885, 1.338582
79.072926, 0.363424, 0.364555, 1.107380, 1.178432
84.930180, 0.284142, 0.339726, 0.988235, 1.056199
90.787434, 0.221544, 0.307820, 0.885185, 0.966684
96.644688, 0.208292, 0.284876, 0.796842, 0.874952
102.501941, 0.238954, 0.254275, 0.701325, 0.803543
108.359195, 0.228827, 0.233251, 0.695160, 0.755885
114.216449, 0.199864, 0.212053, 0.658464, 0.700078
120.073703, 0.035328, 0.208391, 0.524071, 0.650366
125.930957, 0.062686, 0.190053, 0.475843, 0.606691
131.788210, 0.130045, 0.177962, 0.464549, 0.561331
137.645464, 0.134543, 0.169640, 0.449938, 0.522527
143.502718, 0.151413, 0.158733, 0.460040, 0.488012
149.359972, 0.151796, 0.154985, 0.438260, 0.468464
155.217226, 0.126397, 0.140237, 0.384358, 0.441719
161.074479, 0.142149, 0.137198, 0.393568, 0.422070
166.931733, 0.134781, 0.133163, 0.352754, 0.400722
172.788987, 0.116728, 0.121597, 0.317671, 0.389181
178.646241, 0.109839, 0.119134, 0.342419, 0.370465
184.503494, 0.024706, 0.121203, 0.313781, 0.351857
190.360748, 0.032165, 0.109969, 0.285832, 0.333121
196.218002, 0.099298, 0.103298, 0.293381, 0.314915
202.075256, 0.116225, 0.101245, 0.308150, 0.307078
207.932510, 0.109798, 0.098062, 0.295474, 0.301963
213.789763, 0.097053, 0.090785, 0.285381, 0.284616
219.647017, 0.095339, 0.089709, 0.289201, 0.286215
225.504271, 0.106811, 0.092851, 0.281020, 0.277242
231.361525, 0.099664, 0.091603, 0.262854, 0.276876
237.218779, 0.090688, 0.089329, 0.237836, 0.265171
243.076032, 0.083102, 0.088415, 0.241195, 0.252244
248.933286, 0.102657, 0.086757, 0.254402, 0.242107
254.790540, 0.104814, 0.085216, 0.255193, 0.240347
260.647794, 0.091927, 0.076306, 0.235548, 0.229180
266.505048, 0.072317, 0.070041, 0.205363, 0.222904
272.362301, 0.049160, 0.069072, 0.200539, 0.212373
278.219555, 0.030220, 0.068291, 0.190507, 0.204721
284.076809, 0.071079, 0.066466, 0.197960, 0.200979
289.934063, 0.053808, 0.057874, 0.164105, 0.191637
295.791317, 0.070705, 0.058760, 0.186041, 0.186872
301.648570, 0.068832, 0.058097, 0.192673, 0.187611
307.505824, 0.068685, 0.060322, 0.186218, 0.186493
313.363078, 0.060432, 0.054492, 0.179475, 0.181509
