# # xx, g_mean, g_median, r_mean, r_median
2.928627, 83.932854, 75.417509, 342.354670, 294.589299
8.785881, 24.080050, 22.093463, 86.624327, 78.679214
14.643134, 9.829964, 9.481593, 34.334252, 32.967508
20.500388, 5.167854, 5.120164, 17.748982, 17.484872
26.357642, 3.170417, 3.176632, 10.602504, 10.551294
32.214896, 2.061002, 2.058022, 6.798253, 6.774936
38.072150, 1.413739, 1.421384, 4.659548, 4.693562
43.929403, 1.016358, 1.043220, 3.375225, 3.481834
49.786657, 0.802325, 0.811251, 2.615307, 2.708509
55.643911, 0.634893, 0.646699, 2.100379, 2.204127
61.501165, 0.513767, 0.577326, 1.595741, 1.857573
67.358419, 0.416774, 0.481801, 1.308197, 1.574078
73.215672, 0.392552, 0.415373, 1.194243, 1.337486
79.072926, 0.364595, 0.366426, 1.107670, 1.177847
84.930180, 0.285139, 0.339614, 0.990730, 1.058124
90.787434, 0.222321, 0.308562, 0.887235, 0.968737
96.644688, 0.208537, 0.284890, 0.797967, 0.875867
102.501941, 0.240075, 0.255366, 0.702690, 0.805415
108.359195, 0.231078, 0.235437, 0.696116, 0.757186
114.216449, 0.199085, 0.211413, 0.657952, 0.699392
120.073703, 0.034646, 0.206968, 0.524318, 0.648134
125.930957, 0.063496, 0.190082, 0.472105, 0.602838
131.788210, 0.129558, 0.177627, 0.457500, 0.556948
137.645464, 0.133504, 0.168945, 0.443202, 0.519822
143.502718, 0.151739, 0.158761, 0.456526, 0.486807
149.359972, 0.151916, 0.154674, 0.432863, 0.462654
155.217226, 0.125687, 0.139287, 0.381249, 0.438390
161.074479, 0.140094, 0.135439, 0.389528, 0.417989
166.931733, 0.133271, 0.131762, 0.347963, 0.397741
172.788987, 0.116442, 0.121401, 0.313144, 0.386392
178.646241, 0.109286, 0.118674, 0.339399, 0.368091
184.503494, 0.023588, 0.119863, 0.310149, 0.349622
190.360748, 0.030449, 0.108356, 0.282545, 0.329884
196.218002, 0.097225, 0.101007, 0.288569, 0.309218
202.075256, 0.114201, 0.099446, 0.303425, 0.303003
207.932510, 0.109058, 0.097220, 0.293563, 0.299421
213.789763, 0.096657, 0.089677, 0.282748, 0.281462
219.647017, 0.094873, 0.088516, 0.286648, 0.283159
225.504271, 0.106207, 0.091723, 0.279668, 0.274515
231.361525, 0.098390, 0.090413, 0.259367, 0.273032
237.218779, 0.089561, 0.087955, 0.235554, 0.262196
243.076032, 0.081333, 0.086240, 0.237996, 0.248092
248.933286, 0.101058, 0.084972, 0.251391, 0.238718
254.790540, 0.103978, 0.084111, 0.252286, 0.237176
260.647794, 0.091030, 0.075570, 0.231980, 0.225826
266.505048, 0.071121, 0.068917, 0.201590, 0.220309
272.362301, 0.048269, 0.067679, 0.198270, 0.209801
278.219555, 0.029018, 0.066896, 0.188515, 0.202605
284.076809, 0.063677, 0.064000, 0.182587, 0.197900
289.934063, 0.043571, 0.055864, 0.138586, 0.188928
295.791317, 0.068269, 0.057203, 0.181591, 0.184704
301.648570, 0.067759, 0.056218, 0.191225, 0.185362
307.505824, 0.067247, 0.058700, 0.184463, 0.184377
313.363078, 0.058505, 0.052669, 0.176072, 0.178610
319.220332, 0.064455, 0.052370, 0.177960, 0.170776
325.077586, 0.057827, 0.050139, 0.161295, 0.165770
330.934839, 0.037113, 0.049453, 0.106166, 0.160612
336.792093, 0.040291, 0.045074, 0.128889, 0.158412
342.649347, 0.044659, 0.043193, 0.158167, 0.160579
348.506601, 0.037103, 0.046639, 0.169442, 0.161418
354.363854, 0.020614, 0.041838, 0.128227, 0.155042
360.221108, 0.029692, 0.040701, 0.144675, 0.148667
366.078362, 0.049414, 0.038262, 0.157802, 0.145734
371.935616, 0.051994, 0.038088, 0.158877, 0.147210
377.792870, 0.045632, 0.037692, 0.144168, 0.143099
383.650123, 0.040981, 0.036256, 0.132249, 0.136499
389.507377, 0.031314, 0.032546, 0.137648, 0.132731
395.364631, 0.031214, 0.034011, 0.150277, 0.132868
401.221885, 0.030618, 0.031704, 0.138709, 0.129536
407.079139, 0.028935, 0.028562, 0.117741, 0.123632
412.936392, 0.025137, 0.027889, 0.106831, 0.123714
418.793646, 0.017546, 0.029206, 0.097982, 0.122437
424.650900, 0.006307, 0.025666, 0.087869, 0.119769
430.508154, 0.001974, 0.028277, 0.076091, 0.115598
436.365408, 0.031626, 0.028656, 0.118644, 0.115813
442.222661, 0.033155, 0.026492, 0.125779, 0.119554
448.079915, 0.014973, 0.023674, 0.122081, 0.113061
453.937169, 0.021099, 0.026350, 0.097461, 0.106065
459.794423, 0.031510, 0.022231, 0.104796, 0.104230
465.651677, 0.038358, 0.019385, 0.110952, 0.103583
471.508930, 0.041335, 0.022237, 0.119509, 0.107464
477.366184, 0.018125, 0.018200, 0.093211, 0.103381
483.223438, -0.003023, 0.018903, 0.074843, 0.096565
489.080692, 0.016775, 0.014257, 0.086772, 0.094913
494.937946, 0.024151, 0.017702, 0.097635, 0.095613
500.795199, 0.024889, 0.018218, 0.093556, 0.092650
506.652453, 0.033044, 0.022629, 0.094607, 0.088054
512.509707, 0.025048, 0.024221, 0.094497, 0.090301
518.366961, 0.027104, 0.020774, 0.095323, 0.092512
524.224214, 0.032360, 0.022227, 0.088291, 0.094070
530.081468, 0.024305, 0.024416, 0.085883, 0.096641
535.938722, 0.013517, 0.021782, 0.071176, 0.089527
541.795976, 0.020688, 0.019681, 0.084517, 0.086123
547.653230, 0.038435, 0.025335, 0.106862, 0.092634
553.510483, 0.035065, 0.026204, 0.103459, 0.093804
559.367737, 0.024462, 0.019919, 0.086430, 0.091375
565.224991, 0.019254, 0.018115, 0.083433, 0.082305
571.082245, 0.026904, 0.022629, 0.090685, 0.081582
576.939499, 0.026528, 0.020289, 0.097246, 0.086274
582.796752, 0.031909, 0.021204, 0.098332, 0.087935
588.654006, 0.034132, 0.020136, 0.091847, 0.078849
594.511260, 0.030216, 0.017405, 0.080846, 0.080335
600.368514, 0.025092, 0.018402, 0.073473, 0.080189
606.225768, 0.010380, 0.016443, 0.061568, 0.076603
612.083021, 0.023347, 0.016651, 0.073203, 0.075986
617.940275, 0.024404, 0.017826, 0.064794, 0.073071
623.797529, 0.027566, 0.017381, 0.076629, 0.075672
629.654783, 0.024125, 0.016803, 0.085833, 0.073015
635.512037, 0.017017, 0.019304, 0.083310, 0.080441
641.369290, 0.020456, 0.021568, 0.088632, 0.074848
647.226544, 0.021638, 0.017646, 0.084265, 0.072620
653.083798, 0.016262, 0.015292, 0.063217, 0.072980
658.941052, 0.017234, 0.019607, 0.068522, 0.073170
664.798306, 0.017867, 0.019394, 0.080621, 0.077295
670.655559, 0.009513, 0.019187, 0.069039, 0.073523
676.512813, 0.002495, 0.018803, 0.052019, 0.071009
682.370067, -0.000594, 0.019427, 0.025441, 0.069715
688.227321, 0.007511, 0.019081, 0.047788, 0.067921
694.084574, 0.000855, 0.019981, 0.058852, 0.069192
699.941828, 0.032643, 0.021081, 0.067415, 0.068252
705.799082, 0.044147, 0.016969, 0.066362, 0.066688
