# # xx, g_mean, g_median, r_mean, r_median
2.928627, 83.738207, 75.232833, 341.281680, 293.710223
8.785881, 24.056481, 22.075052, 86.486345, 78.569948
14.643134, 9.834461, 9.486389, 34.315966, 32.946921
20.500388, 5.179025, 5.130815, 17.780192, 17.518557
26.357642, 3.185133, 3.190888, 10.642145, 10.588991
32.214896, 2.075088, 2.070338, 6.832213, 6.805448
38.072150, 1.423168, 1.430792, 4.679411, 4.714163
43.929403, 1.022620, 1.049979, 3.386514, 3.493991
49.786657, 0.806677, 0.815914, 2.619466, 2.713173
55.643911, 0.638885, 0.650757, 2.103136, 2.207796
61.501165, 0.516421, 0.580251, 1.596926, 1.860763
67.358419, 0.423728, 0.487436, 1.311792, 1.578833
73.215672, 0.398105, 0.419632, 1.196430, 1.340889
79.072926, 0.366467, 0.367957, 1.106418, 1.180025
84.930180, 0.287021, 0.343215, 0.989008, 1.057254
90.787434, 0.225641, 0.312241, 0.887440, 0.968799
96.644688, 0.211357, 0.288369, 0.798659, 0.876784
102.501941, 0.241534, 0.257812, 0.700526, 0.804581
108.359195, 0.232228, 0.236742, 0.694588, 0.756496
114.216449, 0.201180, 0.213695, 0.658242, 0.699974
120.073703, 0.036781, 0.210148, 0.524066, 0.649765
125.930957, 0.066314, 0.193726, 0.473289, 0.605133
131.788210, 0.132052, 0.180719, 0.458737, 0.558357
137.645464, 0.135916, 0.171543, 0.444939, 0.521607
143.502718, 0.153626, 0.160706, 0.458348, 0.489677
149.359972, 0.153806, 0.156598, 0.434299, 0.464007
155.217226, 0.127600, 0.141669, 0.381129, 0.438625
161.074479, 0.143001, 0.138270, 0.389728, 0.419174
166.931733, 0.134376, 0.133921, 0.346496, 0.399034
172.788987, 0.117295, 0.123098, 0.311519, 0.387490
178.646241, 0.110365, 0.120283, 0.340634, 0.370714
184.503494, 0.025177, 0.122450, 0.312460, 0.351623
190.360748, 0.032035, 0.110810, 0.283952, 0.332414
196.218002, 0.099076, 0.104283, 0.289839, 0.312127
202.075256, 0.115365, 0.101909, 0.303460, 0.304931
207.932510, 0.109053, 0.098938, 0.291836, 0.301212
213.789763, 0.097047, 0.091184, 0.281876, 0.283351
219.647017, 0.095830, 0.090076, 0.287877, 0.285808
225.504271, 0.107779, 0.094132, 0.280296, 0.276387
231.361525, 0.100832, 0.092654, 0.262666, 0.276328
237.218779, 0.092490, 0.090855, 0.238182, 0.264407
