# # xx, g_mean, g_median, r_mean, r_median
2.928627, 83.945256, 75.421528, 342.305448, 294.554725
8.785881, 24.046189, 22.059609, 86.506903, 78.565681
14.643134, 9.806135, 9.459344, 34.253386, 32.893642
20.500388, 5.155825, 5.108235, 17.715702, 17.456996
26.357642, 3.165277, 3.171548, 10.593310, 10.545351
32.214896, 2.056927, 2.054668, 6.791808, 6.772563
38.072150, 1.409699, 1.417347, 4.651674, 4.687417
43.929403, 1.012319, 1.039409, 3.366069, 3.474879
49.786657, 0.799155, 0.808370, 2.607104, 2.702232
55.643911, 0.634208, 0.645686, 2.096213, 2.200040
61.501165, 0.512295, 0.575415, 1.594394, 1.854317
67.358419, 0.418387, 0.481762, 1.309216, 1.572138
73.215672, 0.391781, 0.412706, 1.191572, 1.332987
79.072926, 0.360687, 0.361846, 1.102894, 1.173222
84.930180, 0.282338, 0.337370, 0.984870, 1.051574
90.787434, 0.219702, 0.305244, 0.881773, 0.962012
96.644688, 0.205728, 0.281953, 0.792009, 0.869563
102.501941, 0.236405, 0.252173, 0.696311, 0.799171
108.359195, 0.227536, 0.231933, 0.691300, 0.751080
114.216449, 0.196675, 0.208785, 0.655443, 0.695644
120.073703, 0.033791, 0.204975, 0.521838, 0.645395
125.930957, 0.061927, 0.188302, 0.469309, 0.600187
131.788210, 0.127327, 0.175524, 0.454349, 0.553648
137.645464, 0.131154, 0.166368, 0.440407, 0.516662
143.502718, 0.148886, 0.155857, 0.453691, 0.484220
149.359972, 0.149076, 0.152199, 0.429647, 0.459550
155.217226, 0.123449, 0.136823, 0.379243, 0.435963
161.074479, 0.138197, 0.133811, 0.386502, 0.415372
166.931733, 0.130310, 0.129753, 0.342945, 0.394625
172.788987, 0.113621, 0.118775, 0.309790, 0.383376
178.646241, 0.106913, 0.115984, 0.337022, 0.365737
184.503494, 0.022543, 0.117927, 0.309552, 0.347721
190.360748, 0.029461, 0.106428, 0.281077, 0.327785
196.218002, 0.095594, 0.099908, 0.286758, 0.307610
202.075256, 0.112511, 0.097671, 0.302044, 0.301016
207.932510, 0.106523, 0.094657, 0.291300, 0.297136
213.789763, 0.094094, 0.087502, 0.280858, 0.279633
219.647017, 0.092383, 0.086704, 0.284647, 0.281834
225.504271, 0.103620, 0.089598, 0.277693, 0.273462
231.361525, 0.096535, 0.088495, 0.257857, 0.271705
237.218779, 0.087485, 0.085807, 0.233901, 0.260656
243.076032, 0.080088, 0.085149, 0.236564, 0.247386
248.933286, 0.099233, 0.083508, 0.249548, 0.237360
254.790540, 0.101787, 0.082181, 0.250652, 0.235844
260.647794, 0.089305, 0.073688, 0.231797, 0.225540
266.505048, 0.069788, 0.067578, 0.201956, 0.219725
272.362301, 0.047500, 0.066464, 0.198786, 0.209889
278.219555, 0.027910, 0.065469, 0.187516, 0.201544
284.076809, 0.062534, 0.062816, 0.181818, 0.196925
289.934063, 0.042228, 0.054487, 0.137806, 0.187999
295.791317, 0.066608, 0.056144, 0.179989, 0.183675
301.648570, 0.065651, 0.054433, 0.189874, 0.184620
307.505824, 0.065710, 0.057327, 0.183814, 0.184122
313.363078, 0.056963, 0.051289, 0.175839, 0.178009
319.220332, 0.063412, 0.051254, 0.178202, 0.170732
325.077586, 0.056834, 0.048788, 0.161841, 0.165406
330.934839, 0.035987, 0.048064, 0.106212, 0.160201
336.792093, 0.038381, 0.043417, 0.127734, 0.157187
342.649347, 0.042482, 0.041176, 0.155975, 0.158660
348.506601, 0.034981, 0.044582, 0.167294, 0.159077
354.363854, 0.018997, 0.040109, 0.126517, 0.152824
360.221108, 0.028006, 0.039085, 0.142406, 0.146096
366.078362, 0.047197, 0.036399, 0.155274, 0.143650
371.935616, 0.050128, 0.036466, 0.156870, 0.145815
377.792870, 0.043618, 0.036129, 0.141849, 0.141337
383.650123, 0.039034, 0.034580, 0.129656, 0.134334
389.507377, 0.029364, 0.030788, 0.135778, 0.131146
395.364631, 0.029330, 0.032177, 0.148017, 0.131098
401.221885, 0.028664, 0.029943, 0.136085, 0.127319
407.079139, 0.027385, 0.026936, 0.115679, 0.121373
412.936392, 0.024145, 0.026523, 0.106387, 0.122512
418.793646, 0.016489, 0.027846, 0.096309, 0.120599
424.650900, 0.004864, 0.024301, 0.085897, 0.118007
430.508154, 0.000456, 0.026806, 0.074703, 0.113793
436.365408, 0.030086, 0.027018, 0.117085, 0.113753
442.222661, 0.031609, 0.024844, 0.124354, 0.117888
448.079915, 0.013428, 0.022048, 0.120471, 0.111585
453.937169, 0.019697, 0.024846, 0.096132, 0.105154
459.794423, 0.029772, 0.020741, 0.102279, 0.102620
465.651677, 0.036402, 0.017943, 0.108545, 0.102507
471.508930, 0.039014, 0.020614, 0.115267, 0.106076
477.366184, 0.016984, 0.017213, 0.091362, 0.102532
483.223438, -0.003693, 0.017809, 0.074884, 0.095957
489.080692, 0.015539, 0.012794, 0.086332, 0.093851
494.937946, 0.022944, 0.016279, 0.096407, 0.094063
500.795199, 0.023654, 0.016883, 0.092066, 0.091102
506.652453, 0.031701, 0.021219, 0.093538, 0.086732
512.509707, 0.023765, 0.022837, 0.093365, 0.088896
518.366961, 0.025911, 0.019542, 0.094382, 0.091486
524.224214, 0.031354, 0.021257, 0.087020, 0.092896
530.081468, 0.021248, 0.022893, 0.079413, 0.095314
535.938722, 0.010627, 0.020196, 0.065117, 0.087974
541.795976, 0.019172, 0.018063, 0.083435, 0.084892
547.653230, 0.036729, 0.023948, 0.105739, 0.092002
553.510483, 0.033528, 0.025054, 0.101738, 0.092853
559.367737, 0.023331, 0.018573, 0.085240, 0.090207
565.224991, 0.018311, 0.016876, 0.082485, 0.081142
571.082245, 0.026017, 0.021503, 0.089780, 0.080617
576.939499, 0.025532, 0.019021, 0.096103, 0.084897
582.796752, 0.030747, 0.019823, 0.097470, 0.086599
588.654006, 0.032673, 0.018987, 0.089986, 0.077270
594.511260, 0.028857, 0.016213, 0.079423, 0.079267
600.368514, 0.024282, 0.017558, 0.073114, 0.079341
606.225768, 0.010010, 0.015714, 0.061711, 0.076039
612.083021, 0.022779, 0.015948, 0.073371, 0.075408
617.940275, 0.023344, 0.016702, 0.064262, 0.072211
623.797529, 0.026921, 0.016788, 0.075903, 0.075322
629.654783, 0.023947, 0.016315, 0.085373, 0.072284
635.512037, 0.016576, 0.018859, 0.082866, 0.079711
641.369290, 0.019638, 0.020629, 0.087669, 0.073962
647.226544, 0.020934, 0.016676, 0.083522, 0.071771
653.083798, 0.015936, 0.014480, 0.062842, 0.071787
658.941052, 0.016675, 0.018879, 0.067808, 0.072139
664.798306, 0.016966, 0.018435, 0.079731, 0.076263
670.655559, 0.008354, 0.017996, 0.067773, 0.072443
676.512813, 0.001314, 0.017722, 0.050873, 0.070108
682.370067, -0.001325, 0.018374, 0.025107, 0.068844
688.227321, 0.006853, 0.018122, 0.047386, 0.067042
694.084574, 0.000248, 0.019107, 0.058169, 0.068513
699.941828, 0.032068, 0.020361, 0.066568, 0.067477
705.799082, 0.043079, 0.016084, 0.065085, 0.065731
711.656336, 0.020823, 0.018223, 0.046017, 0.063488
717.513590, 0.022243, 0.019950, 0.052411, 0.067960
723.370843, 0.026098, 0.014629, 0.074055, 0.067130
729.228097, 0.023179, 0.012725, 0.070385, 0.061500
735.085351, 0.007234, 0.017028, 0.055542, 0.064464
740.942605, 0.028219, 0.019471, 0.071398, 0.061063
746.799859, 0.023578, 0.017169, 0.073592, 0.063581
752.657112, 0.011224, 0.017956, 0.073890, 0.062738
758.514366, 0.013670, 0.021164, 0.072882, 0.062710
764.371620, -0.000252, 0.014811, 0.045485, 0.062207
770.228874, -0.009020, 0.015111, 0.030761, 0.062452
776.086128, -0.007040, 0.015411, 0.056619, 0.064301
781.943381, 0.011969, 0.016282, 0.076615, 0.064214
787.800635, 0.018839, 0.019048, 0.068160, 0.065551
793.657889, 0.018912, 0.016353, 0.058248, 0.061353
799.515143, 0.020430, 0.015524, 0.056077, 0.062326
805.372397, 0.027777, 0.016801, 0.071505, 0.060082
811.229650, 0.024124, 0.015425, 0.070341, 0.059257
817.086904, 0.014612, 0.016588, 0.057230, 0.057734
822.944158, 0.026664, 0.016652, 0.068230, 0.060899
828.801412, 0.025262, 0.015450, 0.064577, 0.055942
834.658666, 0.015646, 0.015810, 0.047450, 0.054965
840.515919, 0.016565, 0.016683, 0.060757, 0.058517
846.373173, 0.016014, 0.017913, 0.063840, 0.056900
852.230427, 0.008088, 0.016979, 0.063846, 0.059956
858.087681, 0.011523, 0.016250, 0.063652, 0.056923
863.944934, 0.017126, 0.014955, 0.060441, 0.059038
869.802188, -0.001417, 0.016831, 0.033176, 0.056678
875.659442, 0.005195, 0.017915, 0.055478, 0.055367
881.516696, 0.016796, 0.014514, 0.059043, 0.052933
887.373950, 0.019665, 0.017319, 0.054802, 0.056486
893.231203, 0.009242, 0.014348, 0.066587, 0.055538
899.088457, 0.006595, 0.016078, 0.071697, 0.059224
904.945711, 0.023859, 0.018180, 0.067044, 0.056982
910.802965, 0.025203, 0.016381, 0.055726, 0.053040
916.660219, 0.029606, 0.016290, 0.074826, 0.056604
922.517472, 0.018164, 0.016050, 0.065097, 0.056933
928.374726, 0.013088, 0.018824, 0.069565, 0.054828
934.231980, 0.010287, 0.016712, 0.054244, 0.051754
940.089234, 0.021997, 0.014453, 0.065603, 0.050084
945.946488, 0.014832, 0.015247, 0.071968, 0.049846
951.803741, -0.002619, 0.013855, 0.053037, 0.052935
957.660995, -0.004259, 0.014522, 0.025199, 0.052856
963.518249, 0.009569, 0.012401, 0.035670, 0.051369
969.375503, 0.018086, 0.016778, 0.040262, 0.051934
975.232757, 0.009941, 0.015989, 0.034221, 0.052657
981.090010, 0.009654, 0.016453, 0.043475, 0.052062
986.947264, 0.011766, 0.013977, 0.061259, 0.052222
992.804518, 0.006131, 0.012566, 0.041564, 0.047749
998.661772, 0.011154, 0.015368, 0.041954, 0.050066
1004.519025, 0.010384, 0.016672, 0.052712, 0.048166
1010.376279, -0.005410, 0.015409, 0.048080, 0.048630
1016.233533, -0.003417, 0.014348, 0.053082, 0.048115
1022.090787, 0.008253, 0.012686, 0.050469, 0.047520
1027.948041, 0.009800, 0.012808, 0.039723, 0.046387
1033.805294, 0.007056, 0.014599, 0.041772, 0.045562
1039.662548, 0.012035, 0.014645, 0.051658, 0.044647
1045.519802, 0.015346, 0.010887, 0.062065, 0.040873
1051.377056, 0.015307, 0.014120, 0.056450, 0.047679
1057.234310, 0.011198, 0.014893, 0.050251, 0.047850
1063.091563, 0.002958, 0.015090, 0.044790, 0.043487
1068.948817, 0.005626, 0.015364, 0.043173, 0.046938
1074.806071, 0.013285, 0.014109, 0.055121, 0.046576
1080.663325, 0.009696, 0.015312, 0.052006, 0.041509
1086.520579, 0.000167, 0.012165, 0.041899, 0.041350
1092.377832, 0.015279, 0.012525, 0.051100, 0.039643
1098.235086, 0.017219, 0.012059, 0.055487, 0.041578
1104.092340, 0.009845, 0.012809, 0.043204, 0.040212
1109.949594, 0.002871, 0.010398, 0.032048, 0.041082
1115.806848, 0.006364, 0.012012, 0.050590, 0.041232
1121.664101, 0.002861, 0.010974, 0.067965, 0.038461
1127.521355, 0.008661, 0.012223, 0.050893, 0.037232
1133.378609, 0.014640, 0.015050, 0.040605, 0.039005
