# # xx, g_mean, g_median, r_mean, r_median
2.928627, 83.466846, 74.966016, 340.315710, 292.748047
8.785881, 23.851000, 21.862479, 85.713550, 77.751747
14.643134, 9.732145, 9.390036, 33.990448, 32.654632
20.500388, 5.103626, 5.058928, 17.544907, 17.282690
26.357642, 3.104494, 3.109237, 10.431728, 10.375725
32.214896, 2.040102, 2.035464, 6.751450, 6.733586
38.072150, 1.411925, 1.415063, 4.642382, 4.673550
43.929403, 1.013825, 1.034717, 3.367788, 3.471361
49.786657, 0.797962, 0.806650, 2.606586, 2.700062
55.643911, 0.631314, 0.642920, 2.091566, 2.194528
61.501165, 0.510385, 0.574965, 1.588387, 1.852378
67.358419, 0.414073, 0.479038, 1.300546, 1.567676
73.215672, 0.389628, 0.410727, 1.188738, 1.330892
79.072926, 0.362459, 0.361230, 1.104133, 1.171529
84.930180, 0.282007, 0.337727, 0.986652, 1.050425
90.787434, 0.217911, 0.304520, 0.888365, 0.964020
96.644688, 0.202454, 0.281921, 0.789210, 0.867280
102.501941, 0.235301, 0.251105, 0.693780, 0.798577
108.359195, 0.227722, 0.231446, 0.692218, 0.752918
114.216449, 0.196813, 0.208767, 0.659322, 0.697728
120.073703, 0.025075, 0.203790, 0.519061, 0.644891
125.930957, 0.054572, 0.187019, 0.462774, 0.599467
131.788210, 0.123801, 0.174130, 0.447053, 0.551184
137.645464, 0.129257, 0.164781, 0.437469, 0.515211
143.502718, 0.147699, 0.154809, 0.454877, 0.483925
149.359972, 0.148782, 0.151683, 0.430181, 0.459463
155.217226, 0.121969, 0.136144, 0.377282, 0.435103
161.074479, 0.137959, 0.133430, 0.388709, 0.416437
166.931733, 0.130208, 0.129489, 0.342929, 0.392772
172.788987, 0.114169, 0.119202, 0.309104, 0.383170
178.646241, 0.105682, 0.115057, 0.335842, 0.365214
184.503494, 0.015654, 0.116762, 0.304788, 0.345990
190.360748, 0.023787, 0.105052, 0.277790, 0.325686
196.218002, 0.093942, 0.097384, 0.287768, 0.307922
202.075256, 0.112443, 0.095621, 0.303852, 0.299488
207.932510, 0.105928, 0.092773, 0.290965, 0.294511
213.789763, 0.092541, 0.085758, 0.278805, 0.277586
219.647017, 0.089820, 0.085003, 0.281661, 0.280535
225.504271, 0.102649, 0.088536, 0.275788, 0.270931
231.361525, 0.095832, 0.087322, 0.258349, 0.272068
237.218779, 0.087213, 0.085555, 0.233168, 0.261337
243.076032, 0.078820, 0.084315, 0.235469, 0.245736
248.933286, 0.099261, 0.083975, 0.248447, 0.237257
254.790540, 0.101873, 0.082054, 0.251009, 0.236137
260.647794, 0.088723, 0.072612, 0.230396, 0.225583
266.505048, 0.068078, 0.066430, 0.200691, 0.220430
272.362301, 0.045451, 0.065973, 0.197305, 0.210563
278.219555, 0.025088, 0.065012, 0.187779, 0.203502
284.076809, 0.063037, 0.062891, 0.182719, 0.198163
289.934063, 0.042042, 0.054776, 0.136200, 0.187085
295.791317, 0.066717, 0.055847, 0.179331, 0.182425
301.648570, 0.067174, 0.054455, 0.193059, 0.185283
307.505824, 0.066247, 0.056267, 0.185501, 0.183620
313.363078, 0.056471, 0.049595, 0.175421, 0.175934
319.220332, 0.062477, 0.049452, 0.176688, 0.169232
325.077586, 0.055692, 0.047437, 0.158709, 0.163067
330.934839, 0.034676, 0.047155, 0.103266, 0.158769
336.792093, 0.037221, 0.041959, 0.125259, 0.156274
342.649347, 0.041916, 0.040394, 0.155336, 0.157045
348.506601, 0.034986, 0.044527, 0.170047, 0.159540
354.363854, 0.017956, 0.039393, 0.127101, 0.151929
360.221108, 0.026282, 0.037507, 0.141959, 0.145853
366.078362, 0.045519, 0.033618, 0.156317, 0.143255
371.935616, 0.049596, 0.034581, 0.158553, 0.144661
377.792870, 0.043515, 0.034614, 0.144729, 0.141573
383.650123, 0.038483, 0.033622, 0.131021, 0.134937
389.507377, 0.027650, 0.028907, 0.136556, 0.131066
395.364631, 0.026909, 0.030276, 0.147036, 0.129598
401.221885, 0.027103, 0.028725, 0.135649, 0.125515
407.079139, 0.026906, 0.026032, 0.115959, 0.119507
412.936392, 0.022612, 0.024921, 0.105267, 0.121247
418.793646, 0.013494, 0.025357, 0.092039, 0.118072
